service_request_id,requested_datetime,updated_datetime,source,service_name,description,agency_responsible,address,council_district,status_description,lat,long
5097851,7/25/2018 9:08,,UNKNOWN,MISCELLANEOUS,"MISCELLANEOUS, MISC, CONCERN, ISSUE",SWMS - ADMINISTRATION,"4147 SCOTT ST , LOUISVILLE, KY, 40213",10,CLOSED,38.19686311,-85.71836521
5080817,7/25/2018 9:10,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"4014 PARTHENIA AVE , LOUISVILLE, KY, 40215",15,OPEN,38.18549225,-85.7933433
5097852,7/25/2018 9:10,,UNKNOWN,TRAF BOX CONCERN,TRAFFIC BOX CONCERN,PUBLIC WORKS - ELEC MAINT,"5601 JOHNSONTOWN RD , LOUISVILLE, KY, 40272",14,CLOSED,38.12281412,-85.87397196
5097855,7/25/2018 9:11,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"3722 MAMARONECK RD , LOUISVILLE, KY, 40218",26,CLOSED,38.20758912,-85.64273271
5097853,7/25/2018 9:11,,UNKNOWN,NGARBAGE DAY,GARBAGE DAY,N-PICKUP DAYS,"4014 PARTHENIA AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.18549225,-85.7933433
5097854,7/25/2018 9:11,,UNKNOWN,DEAD ANIMAL,"DEAD ANIMAL, ANIMD, SWMS",SWMS - WASTE COLLECTION," 3RD STREET RD , LOUISVILLE, KY, 40272",25,CLOSED,38.10729054,-85.84150201
5097857,7/25/2018 9:12,,UNKNOWN,OVERGROWTH,"OVERGROWN, WEEDS, GRASS, OBSTRUCTION, ROWOB",LPM,"2101 S POPE LICK RD , LOUISVILLE, KY, 40299",20,OPEN,38.21001848,-85.502756
5093151,7/25/2018 9:13,,UNKNOWN,NEW BLDG ISSUE,"NEW BUILDING ISSUE, PERMIT ONLY, CONSTRUCTION, INSTALLATION, BLDG",IPL - BUILDING DIVISION,"6538 RENATE RD , LOUISVILLE, KY, 40291",23,OPEN,38.15287635,-85.60403614
5097858,7/25/2018 9:15,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"427 N 22ND ST , LOUISVILLE, KY, 40212",5,OPEN,38.26524888,-85.78428518
5097859,7/25/2018 9:15,,UNKNOWN,OVERGROWTH,"OVERGROWN, WEEDS, GRASS, OBSTRUCTION, ROWOB",LPM,"2103 S POPE LICK RD , LOUISVILLE, KY, 40299",20,CLOSED,38.20959154,-85.5023623
5097860,7/25/2018 9:16,,UNKNOWN,LITTER BASKETS,"LITTER BASKETS, EMPTY, MISS, REPAIR, NEW, REMOVE, RELOCATE, LTRBS, SWMS",SWMS - ADMINISTRATION,"641 PARK AVE , LOUISVILLE, KY, 40208",6,CLOSED,38.2321969,-85.76614311
5097861,7/25/2018 9:17,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"1074 CHEROKEE RD , LOUISVILLE, KY, 40204",8,CLOSED,38.23925895,-85.72031215
5075711,7/25/2018 9:18,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"1319 CENTRAL AVE , LOUISVILLE, KY, 40208",6,CLOSED,38.21081043,-85.77901446
5097863,7/25/2018 9:18,,UNKNOWN,ILLEGAL DUMPING,"ILLEGAL DUMPING, NOT ON PRIVATE PROPERTY, DUMPV, SWMS",SWMS - ENFORCEMENT UNIT,"6424 SOUTH DR , LOUISVILLE, KY, 40272",14,OPEN,38.08776886,-85.88264552
5097862,7/25/2018 9:18,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"2008 W JEFFERSON ST , LOUISVILLE, KY, 40203",4,CLOSED,38.25631577,-85.78484529
5097865,7/25/2018 9:21,,UNKNOWN,MARKING REFRESH,"MARKING REFRESH, NOT LONG LINE, MARKR",KY DEPT OF TRANSPORTATION," S JACKSON ST , LOUISVILLE, KY, 40202",4,OPEN,38.25523117,-85.74384131
5097866,7/25/2018 9:21,,UNKNOWN,SIGNAGE REPAIR,"SIGNAGE REPAIR, NOT STOP SIGN, STNAM, SIGNR",PUBLIC WORKS - SIGNS MARKINGS," SIX MILE LN , LOUISVILLE, KY, 40220",26,CLOSED,38.19829817,-85.62180747
5097869,7/25/2018 9:23,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"2910 LILAC WAY , LOUISVILLE, KY, 40206",9,OPEN,38.24322654,-85.67699234
5097871,7/25/2018 9:25,,UNKNOWN,STREET TREE,"STREET EASEMENT TREES, OBSTRUCTION, ROWOB",COMMUNITY FORESTRY ARBORIST,"12 EASTOVER CT , LOUISVILLE, KY, 40206",9,CLOSED,38.25365094,-85.67817236
5097872,7/25/2018 9:26,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"238 DELMONT AVE , LOUISVILLE, KY, 40206",9,OPEN,38.26124031,-85.71137699
5097873,7/25/2018 9:26,,UNKNOWN,VAP STRUC WEEDS,"PRIVATE PROPERTY, ABANDONED, STRUCTURE, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"1043 TENNESSEE AVE , LOUISVILLE, KY, 40208",6,CLOSED,38.21105726,-85.77442149
5097874,7/25/2018 9:27,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"1036 S 7TH ST 1, LOUISVILLE, KY, 40203",6,CLOSED,38.23869028,-85.76480221
5097876,7/25/2018 9:28,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"912 ARDMORE DR , LOUISVILLE, KY, 40217",10,CLOSED,38.21499818,-85.73307333
5097875,7/25/2018 9:28,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"1025 S 7TH ST 1, LOUISVILLE, KY, 40203",6,CLOSED,38.23908634,-85.76433342
5097877,7/25/2018 9:29,,UNKNOWN,ALLEY POTHOLE,"ALLEY POTHOLE, POTHL",LPM,"1031 S 7TH ST , LOUISVILLE, KY, 40203",6,CLOSED,38.23862589,-85.76426114
5097878,7/25/2018 9:29,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"929 WESTVIEW DR , LOUISVILLE, KY, 40214",25,OPEN,38.14960788,-85.77935538
5097881,7/25/2018 9:34,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"817 S JACKSON ST , LOUISVILLE, KY, 40203",4,OPEN,38.2413054,-85.74601076
5097882,7/25/2018 9:35,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"336 E KENWOOD DR , LOUISVILLE, KY, 40214",21,CLOSED,38.15712297,-85.76751002
5097883,7/25/2018 9:35,,UNKNOWN,YARD WASTE MISS,"YARD WASTE MISSED, YARDM, SWMS",SWMS - WASTE COLLECTION,"1012 THORNBERRY AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.20280079,-85.77700479
5097884,7/25/2018 9:37,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"141 N CRESTMOOR AVE , LOUISVILLE, KY, 40206",9,OPEN,38.25631831,-85.67361689
5095712,7/25/2018 9:39,,UNKNOWN,SIGNAGE NEW,"SIGNAGE NEW, NOT STOP SIGN, STNAM, SIGNN",PUBLIC WORKS - TRAFFIC ENG," HUNT CLUB LN , LOUISVILLE, KY, 40214",13,CLOSED,38.14403543,-85.77747115
5097886,7/25/2018 9:39,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"11503 WILLOW BRANCH DR , LOUISVILLE, KY, 40291",22,CLOSED,38.14709865,-85.55900431
5097887,7/25/2018 9:39,,UNKNOWN,JUNK VIOLATION,"JUNK VIOLATION, JUNKV, SWMS",SWMS - ENFORCEMENT UNIT,"4724 BURKLEY AVE , LOUISVILLE, KY, 40214",21,OPEN,38.17971604,-85.7693177
5097889,7/25/2018 9:40,,UNKNOWN,NPUBLIC WORKS,PUBLIC WORKS,N-METRO AGENCIES,"7433 3RD STREET RD 1, LOUISVILLE, KY, 40214",13,CLOSED,38.14372865,-85.77740602
5097890,7/25/2018 9:40,,UNKNOWN,VAP LOT WEEDS,"PRIVATE PROPERTY, VACANT LOT, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"421 UNIVERSITY BLVD , LOUISVILLE, KY, 40217",15,CLOSED,38.2144936,-85.7517036
5097891,7/25/2018 9:41,,UNKNOWN,DDI,DOWNSPOUT DISCONNECT,MSD FIELD ENGINEERING,"1210 CHEROKEE RD , LOUISVILLE, KY, 40204",8,OPEN,38.23771287,-85.71746386
5097892,7/25/2018 9:41,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"240 S HANCOCK ST , LOUISVILLE, KY, 40202",4,OPEN,38.25264462,-85.74261875
5097893,7/25/2018 9:42,,UNKNOWN,NCOUNCIL,METRO COUNCIL,N-METRO AGENCIES,"11639 TAZWELL DR , LOUISVILLE, KY, 40245",17,CLOSED,38.30679763,-85.53379003
5097894,7/25/2018 9:43,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"2217 HALE AVE , LOUISVILLE, KY, 40210",6,OPEN,38.23869286,-85.7910507
5097895,7/25/2018 9:45,,UNKNOWN,NCODES & REGS,CODES AND REGULATIONS,N-METRO AGENCIES,"1051 S 32ND ST , LOUISVILLE, KY, 40211",1,CLOSED,38.2420113,-85.80610902
5097899,7/25/2018 9:50,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"123 BOSTON CT , LOUISVILLE, KY, 40212",5,OPEN,38.26385766,-85.81688451
5097900,7/25/2018 9:50,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"5701 SPICEWOOD LN , LOUISVILLE, KY, 40219",2,OPEN,38.16743842,-85.69239392
5097901,7/25/2018 9:53,,UNKNOWN,YARD WASTE MISS,"YARD WASTE MISSED, YARDM, SWMS",SWMS - WASTE COLLECTION,"516 MONTANA AVE , LOUISVILLE, KY, 40208",6,CLOSED,38.21171564,-85.76710114
5097902,7/25/2018 9:54,,UNKNOWN,STOP SIGN NEW,"STOP SIGN NEW, STOPN",PUBLIC WORKS - TRAFFIC ENG," RUDY LN , ST MATTHEWS, KY, 40207",9,OPEN,38.26300134,-85.64374109
5097905,7/25/2018 9:56,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"4024 WOODRUFF AVE , LOUISVILLE, KY, 40215",15,OPEN,38.18503398,-85.78540359
5097906,7/25/2018 9:57,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"3513 ST GERMAINE CT , LOUISVILLE, KY, 40207",9,OPEN,38.2424875,-85.65800993
5097908,7/25/2018 9:58,,UNKNOWN,VAP STRUC WEEDS,"PRIVATE PROPERTY, ABANDONED, STRUCTURE, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"4502 VIRGINIA AVE , LOUISVILLE, KY, 40211",5,CLOSED,38.24036437,-85.82834623
5097911,7/25/2018 10:00,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT," RUBEL AVE , LOUISVILLE, KY, 40204",8,OPEN,38.23734741,-85.72432003
5097912,7/25/2018 10:02,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"2711 CLEVELAND BLVD , LOUISVILLE, KY, 40206",9,OPEN,38.26243975,-85.69975316
5097915,7/25/2018 10:04,,UNKNOWN,STREET POTHOLE,"STREET POTHOLE, POTHL",LPM," MURPHY LN , LOUISVILLE, KY, 40245",17,CLOSED,38.3020338,-85.53256441
5082927,7/25/2018 10:06,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"3400 DEIBEL WAY , LOUISVILLE, KY, 40220",26,CLOSED,38.21481984,-85.63792144
5097920,7/25/2018 10:06,,UNKNOWN,STREET TREE,"STREET EASEMENT TREES, OBSTRUCTION, ROWOB",COMMUNITY FORESTRY ARBORIST,"666 EASTLAWN AVE , LOUISVILLE, KY, 40211",5,CLOSED,38.25099636,-85.80557713
5097918,7/25/2018 10:06,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"4819 BELLEVUE AVE , LOUISVILLE, KY, 40215",21,CLOSED,38.17826398,-85.77536213
5097923,7/25/2018 10:09,,UNKNOWN,GRAFFITI PVTPROP,"GRAFFITI, PRIVATE PROPERTY, LPM, GRFTI",IPL-PROPERTY MAINTENANCE DIV.,"906 E MAIN ST , LOUISVILLE, KY, 40206",4,CLOSED,38.25402129,-85.73545146
5097926,7/25/2018 10:12,,UNKNOWN,JUNK VIOLATION,"JUNK VIOLATION, JUNKV, SWMS",SWMS - ENFORCEMENT UNIT,"1103 CARLISLE AVE , LOUISVILLE, KY, 40215",15,OPEN,38.19447786,-85.7798332
5097930,7/25/2018 10:13,,UNKNOWN,YARD WASTE MISS,"YARD WASTE MISSED, YARDM, SWMS",SWMS - WASTE COLLECTION,"1403 LARCHMONT AVE , LOUISVILLE, KY, 40215",6,CLOSED,38.21058897,-85.78061445
5097929,7/25/2018 10:13,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"208 DOWNES LN , LOUISVILLE, KY, 40214",21,CLOSED,38.15934958,-85.76164331
5097932,7/25/2018 10:14,,UNKNOWN,JUNK VIOLATION,"JUNK VIOLATION, JUNKV, SWMS",SWMS - ENFORCEMENT UNIT,"3520 HENRY AVE , LOUISVILLE, KY, 40215",15,OPEN,38.19476692,-85.78208391
5097934,7/25/2018 10:15,,UNKNOWN,JUNK VIOLATION,"JUNK VIOLATION, JUNKV, SWMS",SWMS - ENFORCEMENT UNIT,"541 BRENTWOOD AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.19499814,-85.77070553
5097935,7/25/2018 10:15,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"11620 NANSEMOND DR , LOUISVILLE, KY, 40245",17,CLOSED,38.30507923,-85.53096799
5097936,7/25/2018 10:15,,UNKNOWN,JUNK VIOLATION,"JUNK VIOLATION, JUNKV, SWMS",SWMS - ENFORCEMENT UNIT,"546 DENMARK ST , LOUISVILLE, KY, 40215",15,CLOSED,38.19556635,-85.77072786
5097938,7/25/2018 10:16,,UNKNOWN,STREET REPAIR,"STREET REPAIR, CRACK SEAL, UNEVEN SURFACE, SKIN PATCH, DEPRESSION, STREP",PUBLIC WORKS INSPECTION GROUP," SKY BLUE AVE , LOUISVILLE, KY, 40216",12,CLOSED,38.15862938,-85.84933363
5097940,7/25/2018 10:17,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"5514 SHOREWOOD DR , LOUISVILLE, KY, 40214",25,OPEN,38.14559952,-85.77882943
5097945,7/25/2018 10:18,,UNKNOWN,STREET REPAIR,"STREET REPAIR, CRACK SEAL, UNEVEN SURFACE, SKIN PATCH, DEPRESSION, STREP",LPM," GREENWOOD RD , LOUISVILLE, KY, 40258",12,CLOSED,38.14471933,-85.87186669
5097943,7/25/2018 10:18,,UNKNOWN,VAP STRUC WEEDS,"PRIVATE PROPERTY, ABANDONED, STRUCTURE, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"3717 BASHFORD AVE , WEST BUECHEL, KY, 40218",10,CLOSED,38.19499815,-85.65935195
5088398,7/25/2018 10:19,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"614 CECIL AVE , LOUISVILLE, KY, 40211",5,OPEN,38.25497162,-85.82087581
5097949,7/25/2018 10:19,,UNKNOWN,VENDING CONCERNS,"VENDING CONCERNS, VENDI",IPL - PERMIT/LICENSE DIVISION," BAXTER AVE , LOUISVILLE, KY, 40204",8,CLOSED,38.23579381,-85.72075517
5097950,7/25/2018 10:20,,UNKNOWN,OVERGROWTH,"OVERGROWN, WEEDS, GRASS, OBSTRUCTION, ROWOB",LOUISVILLE GAS AND ELECTRIC,"1487 FRANKFORT AVE , LOUISVILLE, KY, 40206",9,OPEN,38.26131719,-85.72078665
5097951,7/25/2018 10:21,,UNKNOWN,ILLEGAL DUMPING,"ILLEGAL DUMPING, NOT ON PRIVATE PROPERTY, DUMPV, SWMS",SWMS - ENFORCEMENT UNIT,"1770 DUMESNIL ST , LOUISVILLE, KY, 40210",6,OPEN,38.23612869,-85.78618414
5097953,7/25/2018 10:22,,UNKNOWN,GARBAGE VIOLATIO,"GARBAGE VIOLATION, GARBV, SWMS",SWMS - ENFORCEMENT UNIT,"1220 S 3RD ST 1, LOUISVILLE, KY, 40203",6,CLOSED,38.23407221,-85.75918359
5097955,7/25/2018 10:22,,UNKNOWN,ILLEGAL DUMPING,"ILLEGAL DUMPING, NOT ON PRIVATE PROPERTY, DUMPV, SWMS",SWMS - ENFORCEMENT UNIT,"608 CECIL AVE , LOUISVILLE, KY, 40211",5,CLOSED,38.25529346,-85.82083749
5097956,7/25/2018 10:22,,UNKNOWN,VEHICLE PVT PROP,"VEHICLE PRIVATE PROPERTY, ABANDONED, INOPERABLE, NOT LICENSED, AVPRI",IPL-PROPERTY MAINTENANCE DIV.,"122 MILLS DR , LOUISVILLE, KY, 40216",12,CLOSED,38.15447728,-85.83024201
5097957,7/25/2018 10:23,,UNKNOWN,SIGNAGE REPAIR,"SIGNAGE REPAIR, NOT STOP SIGN, STNAM, SIGNR",PUBLIC WORKS - SIGNS MARKINGS," LANTANA DR , LOUISVILLE, KY, 40229",23,CLOSED,38.11475792,-85.63949241
5097961,7/25/2018 10:24,,UNKNOWN,PARK MAINTAIN,"PARK MAINTENANCE ALL, PKMTN, PKREP, PKREC",METRO PARKS,"1200 SOUTHWESTERN PKY , LOUISVILLE, KY, 40211",5,CLOSED,38.24298865,-85.83128319
5097962,7/25/2018 10:24,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"5408 WALTLEE CT , LOUISVILLE, KY, 40291",22,CLOSED,38.16902558,-85.58297764
5097965,7/25/2018 10:25,,UNKNOWN,SIGNAGE REPAIR,"SIGNAGE REPAIR, NOT STOP SIGN, STNAM, SIGNR",PUBLIC WORKS - SIGNS MARKINGS," CANE RUN RD , LOUISVILLE, KY, 40216",1,CLOSED,38.1953734,-85.84257292
5097963,7/25/2018 10:25,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"6713 STRAWBERRY LN , LOUISVILLE, KY, 40214",21,CLOSED,38.15875432,-85.76307096
5097968,7/25/2018 10:27,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"8105 TERRY RD , LOUISVILLE, KY, 40258",12,CLOSED,38.13611788,-85.87299281
5097969,7/25/2018 10:28,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"2631 W MADISON ST 1, LOUISVILLE, KY, 40211",5,CLOSED,38.2544358,-85.79578369
5097971,7/25/2018 10:29,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"726 DOUGLAS PARK , LOUISVILLE, KY, 40214",21,CLOSED,38.1769565,-85.75911473
5097972,7/25/2018 10:29,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"305 MEADOWOOD CT 2, LOUISVILLE, KY, 40214",21,CLOSED,38.15144347,-85.76792712
5097970,7/25/2018 10:29,,UNKNOWN,LIGHTING REPAIR,"LIGHTING REPAIR, STREET LIGHT, STLGT",PUBLIC WORKS ADMINISTRATION,"106 SAUNDERS CT , LOUISVILLE, KY, 40211",6,CLOSED,38.24558655,-85.79165666
5053358,7/25/2018 10:30,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"7514 3RD STREET RD , LOUISVILLE, KY, 40214",25,CLOSED,38.14263147,-85.77960513
5097976,7/25/2018 10:31,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"8207 SANDIDGE DR , LOUISVILLE, KY, 40228",23,OPEN,38.12905946,-85.62661277
5097975,7/25/2018 10:31,,UNKNOWN,NGARBAGE DAY,GARBAGE DAY,N-PICKUP DAYS,"7514 3RD STREET RD , LOUISVILLE, KY, 40214",25,CLOSED,38.14263147,-85.77960513
5097978,7/25/2018 10:34,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"507 E BRANDEIS AVE , LOUISVILLE, KY, 40217",15,OPEN,38.2199509,-85.74740916
5097979,7/25/2018 10:35,,UNKNOWN,GRAFFITI PVTPROP,"GRAFFITI, PRIVATE PROPERTY, LPM, GRFTI",IPL-PROPERTY MAINTENANCE DIV.,"1648 MELLWOOD AVE , LOUISVILLE, KY, 40206",9,CLOSED,38.25721118,-85.71949489
5091847,7/25/2018 10:36,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"1246 S 3RD ST 1, LOUISVILLE, KY, 40203",6,OPEN,38.23319437,-85.75931856
5097980,7/25/2018 10:36,,UNKNOWN,SIGNAGE REPAIR,"SIGNAGE REPAIR, NOT STOP SIGN, STNAM, SIGNR",PUBLIC WORKS - SIGNS MARKINGS,"4825 SHERBURN LN , ST MATTHEWS, KY, 40207",26,CLOSED,38.23981644,-85.6258913
5097981,7/25/2018 10:36,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"758 GREENRIDGE LN , LOUISVILLE, KY, 40207",9,OPEN,38.27296829,-85.69317358
5097982,7/25/2018 10:36,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"1020 S 29TH ST 1, LOUISVILLE, KY, 40211",1,CLOSED,38.24295984,-85.80149082
5081138,7/25/2018 10:38,,UNKNOWN,VAP STRUC WEEDS,"PRIVATE PROPERTY, ABANDONED, STRUCTURE, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"1109 S 32ND ST , LOUISVILLE, KY, 40211",1,CLOSED,38.24097616,-85.80629578
5097983,7/25/2018 10:38,,UNKNOWN,NJUNK WEEK,JUNK WEEK,N-PICKUP DAYS," S 23RD ST , LOUISVILLE, KY, 40210",3,CLOSED,38.23214328,-85.79412551
5097985,7/25/2018 10:38,,UNKNOWN,NCODES & REGS,CODES AND REGULATIONS,N-METRO AGENCIES,"1109 S 32ND ST , LOUISVILLE, KY, 40211",1,CLOSED,38.24097616,-85.80629578
5097990,7/25/2018 10:42,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"8708 RUNNING FOX CIR , LOUISVILLE, KY, 40291",22,CLOSED,38.14862417,-85.60126869
5097999,7/25/2018 10:47,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"920 STANLEY AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.18874024,-85.77713742
5088955,7/25/2018 10:48,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"1647 BEECHWOOD AVE , LOUISVILLE, KY, 40204",8,OPEN,38.23607078,-85.71853796
5098000,7/25/2018 10:48,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"3606 CRAIG AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.19413384,-85.78991105
5098001,7/25/2018 10:48,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"3113 JESSIE RD , LOUISVILLE, KY, 40216",1,CLOSED,38.17589751,-85.87595448
5098006,7/25/2018 10:50,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"127 N 39TH ST , LOUISVILLE, KY, 40212",5,OPEN,38.26492699,-85.81291557
5098008,7/25/2018 10:51,,UNKNOWN,YARD WASTE MISS,"YARD WASTE MISSED, YARDM, SWMS",SWMS - WASTE COLLECTION,"119 N 25TH ST , LOUISVILLE, KY, 40212",5,CLOSED,38.26127847,-85.79089607
5098009,7/25/2018 10:52,,UNKNOWN,UTILITY CONCERNS,"UTILITY CONCERNS, UTIL",PUBLIC WORKS INSPECTION GROUP,"2623 S 6TH ST , LOUISVILLE, KY, 40208",6,CLOSED,38.21107618,-85.76770042
5098010,7/25/2018 10:54,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"8710 RUNNING FOX CIR , LOUISVILLE, KY, 40291",22,CLOSED,38.14847174,-85.60115109
5098011,7/25/2018 10:54,,UNKNOWN,SIDEWALK REPAIR,"SIDEWALK REPAIR, CRACKED BROKEN RAISED TRIP HAZARD",PUBLIC WORKS INSPECTION GROUP,"1700 S 38TH ST 100, LOUISVILLE, KY, 40211",1,CLOSED,38.22941626,-85.81863109
